How many accidents in Queens could have been caused by Distraction due to Thunder in 2020? ---- Answer: 686

+-------------+------------+--------------------+-----------+---------------------+-----------------+-----------+--------------------------+
| Accident    | Borough    | Location           | Zipcode   | Date                | Station ID      | Weather   | Station Type             |
| act:4327756 | act:Queens | act:40.687,-73.847 | act:11416 | 2020-07-10T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200710 |
| act:4328351 | act:Queens | act:40.712,-73.858 | act:11374 | 2020-07-11T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200711 |
| act:4326834 | act:Queens | act:40.591,-73.786 | act:11692 | 2020-07-08T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200708 |
| act:4334635 | act:Queens | act:40.742,-73.908 | act:11377 | 2020-07-21T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200721 |
| act:4333350 | act:Queens | act:40.752,-73.897 |           | 2020-07-23T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200723 |
| act:4333671 | act:Queens | act:40.667,-73.770 |           | 2020-07-31T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200731 |
| act:4334168 | act:Queens | act:40.690,-73.850 |           | 2020-07-22T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200722 |
| act:4326858 | act:Queens | act:40.749,-73.863 |           | 2020-07-08T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200708 |
| act:4331094 | act:Queens | act:40.759,-73.789 | act:11358 | 2020-07-23T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200723 |
| act:4330904 | act:Queens | act:40.660,-73.774 |           | 2020-07-22T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200722 |
| act:4326048 | act:Queens | act:40.762,-73.757 |           | 2020-07-06T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200706 |
| act:4326122 | act:Queens | act:40.742,-73.783 |           | 2020-07-06T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200706 |
| act:4325271 | act:Queens | act:40.594,-73.775 |           | 2020-07-03T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200703 |
| act:4326292 | act:Queens | act:40.588,-73.810 | act:11693 | 2020-07-06T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200706 |
| act:4327722 | act:Queens | act:40.680,-73.861 |           | 2020-07-10T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200710 |
| act:4332867 | act:Queens | act:40.706,-73.830 | act:11415 | 2020-07-21T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200721 |
| act:4326127 | act:Queens | act:40.718,-73.809 |           | 2020-07-06T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200706 |
| act:4328317 | act:Queens | act:40.756,-73.882 | act:11372 | 2020-07-08T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200708 |
| act:4332816 | act:Queens | act:40.713,-73.829 | act:11415 | 2020-07-23T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200723 |
| act:4324765 | act:Queens | act:40.663,-73.767 | act:11434 | 2020-07-01T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200701 |
| act:4324758 | act:Queens | act:40.678,-73.791 |           | 2020-07-01T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200701 |
| act:4327161 | act:Queens | act:40.761,-73.935 | act:11106 | 2020-07-06T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200706 |
| act:4326017 | act:Queens | act:40.740,-73.760 | act:11364 | 2020-07-03T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200703 |
| act:4332061 | act:Queens | act:40.608,-73.754 | act:11691 | 2020-07-24T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200724 |
| act:4333518 | act:Queens | act:40.746,-73.882 | act:11373 | 2020-07-30T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200730 |
| act:4334700 | act:Queens | act:40.691,-73.856 | act:11421 | 2020-07-23T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200723 |
| act:4333790 | act:Queens | act:40.706,-73.817 | act:11435 | 2020-07-24T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200724 |
| act:4327844 | act:Queens | act:40.687,-73.808 |           | 2020-07-11T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200711 |
| act:4326146 | act:Queens | act:40.735,-73.939 | act:11101 | 2020-07-06T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200706 |
| act:4334006 | act:Queens | act:40.752,-73.934 |           | 2020-07-31T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200731 |
| act:4331257 | act:Queens | act:40.711,-73.921 | act:11385 | 2020-07-22T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200722 |
| act:4328444 | act:Queens | act:40.758,-73.894 | act:11370 | 2020-07-10T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200710 |
| act:4330694 | act:Queens | act:40.686,-73.796 | act:11436 | 2020-07-21T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200721 |
| act:4326251 | act:Queens | act:40.758,-73.859 |           | 2020-07-06T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200706 |
| act:4333360 | act:Queens | act:40.750,-73.862 | act:11368 | 2020-07-24T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200724 |
| act:4326749 | act:Queens | act:40.706,-73.789 | act:11433 | 2020-07-08T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200708 |
| act:4324850 | act:Queens | act:40.597,-73.757 |           | 2020-07-01T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200701 |
| act:4331208 | act:Queens | act:40.681,-73.845 | act:11417 | 2020-07-24T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200724 |
| act:4325318 | act:Queens | act:40.681,-73.845 |           | 2020-07-03T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200703 |
| act:4326898 | act:Queens | act:40.745,-73.948 | act:11101 | 2020-07-08T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200708 |
| act:4335597 | act:Queens | act:40.738,-73.935 | act:11101 | 2020-07-30T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200730 |
| act:4326143 | act:Queens | act:40.741,-73.899 |           | 2020-07-06T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200706 |
| act:4332923 | act:Queens | act:40.754,-73.872 | act:11372 | 2020-07-23T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200723 |
| act:4325249 | act:Queens | act:40.745,-73.958 |           | 2020-07-03T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200703 |
| act:4333771 | act:Queens | act:40.708,-73.803 |           | 2020-07-31T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200731 |
| act:4330816 | act:Queens | act:40.707,-73.757 | act:11412 | 2020-07-21T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200721 |
| act:4331679 | act:Queens | act:40.761,-73.917 | act:11103 | 2020-07-24T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200724 |
| act:4326847 | act:Queens | act:40.745,-73.891 | act:11377 | 2020-07-08T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200708 |
| act:4327431 | act:Queens | act:40.752,-73.904 | act:11377 | 2020-07-10T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200710 |
| act:4330641 | act:Queens | act:40.661,-73.752 | act:11413 | 2020-07-21T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200721 |
| act:4331558 | act:Queens | act:40.746,-73.942 | act:11101 | 2020-07-24T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200724 |
| act:4333352 | act:Queens | act:40.757,-73.869 | act:11368 | 2020-07-30T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200730 |
| act:4325097 | act:Queens | act:40.696,-73.739 | act:11411 | 2020-07-03T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200703 |
| act:4330642 | act:Queens | act:40.667,-73.767 | act:11434 | 2020-07-21T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200721 |
| act:4325233 | act:Queens | act:40.717,-73.822 | act:11367 | 2020-07-03T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200703 |
| act:4326203 | act:Queens | act:40.693,-73.858 | act:11421 | 2020-07-03T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200703 |
| act:4336665 | act:Queens | act:40.743,-73.884 | act:11373 | 2020-07-11T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200711 |
| act:4327314 | act:Queens | act:40.656,-73.767 | act:11434 | 2020-07-10T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200710 |
| act:4330664 | act:Queens | act:40.751,-73.946 | act:11101 | 2020-07-21T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200721 |
| act:4331636 | act:Queens | act:40.771,-73.921 | act:11102 | 2020-07-21T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200721 |
| act:4334192 | act:Queens | act:40.692,-73.866 | act:11421 | 2020-07-31T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200731 |
| act:4333755 | act:Queens | act:40.714,-73.746 | act:11429 | 2020-07-31T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200731 |
| act:4326610 | act:Queens | act:40.715,-73.901 | act:11378 | 2020-07-06T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200706 |
| act:4338054 | act:Queens | act:40.660,-73.774 |           | 2020-08-13T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200813 |
| act:4334667 | act:Queens | act:40.733,-73.884 | act:11373 | 2020-08-03T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200803 |
| act:4335722 | act:Queens | act:40.747,-73.892 | act:11372 | 2020-08-03T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200803 |
| act:4339420 | act:Queens | act:40.742,-73.867 | act:11368 | 2020-08-17T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200817 |
| act:4341828 | act:Queens | act:40.660,-73.743 | act:11422 | 2020-08-25T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200825 |
| act:4342473 | act:Queens | act:40.712,-73.825 |           | 2020-08-27T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200827 |
| act:4342523 | act:Queens | act:40.744,-73.926 | act:11101 | 2020-08-27T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200827 |
| act:4339150 | act:Queens | act:40.701,-73.775 | act:11433 | 2020-08-17T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200817 |
| act:4341162 | act:Queens | act:40.735,-73.906 | act:11377 | 2020-08-22T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200822 |
| act:4337929 | act:Queens | act:40.756,-73.903 | act:11377 | 2020-08-12T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200812 |
| act:4343445 | act:Queens | act:40.690,-73.800 | act:11435 | 2020-08-28T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200828 |
| act:4342644 | act:Queens | act:40.709,-73.819 |           | 2020-08-28T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200828 |
| act:4339778 | act:Queens | act:40.753,-73.910 |           | 2020-08-18T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200818 |
| act:4341034 | act:Queens | act:40.672,-73.838 | act:11417 | 2020-08-22T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200822 |
| act:4339419 | act:Queens | act:40.739,-73.851 | act:11368 | 2020-08-17T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200817 |
| act:4335721 | act:Queens | act:40.752,-73.859 | act:11368 | 2020-08-06T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200806 |
| act:4341832 | act:Queens | act:40.696,-73.857 | act:11421 | 2020-08-25T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200825 |
| act:4334927 | act:Queens | act:40.672,-73.731 | act:11422 | 2020-08-04T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200804 |
| act:4335945 | act:Queens | act:40.689,-73.796 | act:11435 | 2020-08-03T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200803 |
| act:4340481 | act:Queens | act:40.755,-73.890 | act:11372 | 2020-08-19T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200819 |
| act:4336252 | act:Queens | act:40.708,-73.730 | act:11429 | 2020-08-07T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200807 |
| act:4342586 | act:Queens | act:40.741,-73.936 | act:11101 | 2020-08-28T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200828 |
| act:4339602 | act:Queens | act:40.713,-73.824 |           | 2020-08-18T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200818 |
| act:4338132 | act:Queens | act:40.734,-73.870 | act:11373 | 2020-08-13T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200813 |
| act:4335731 | act:Queens | act:40.759,-73.868 | act:11369 | 2020-08-03T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200803 |
| act:4336088 | act:Queens | act:40.742,-73.908 |           | 2020-08-07T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200807 |
| act:4339798 | act:Queens | act:40.692,-73.864 |           | 2020-08-17T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200817 |
| act:4348349 | act:Queens | act:40.712,-73.829 | act:11415 | 2020-08-28T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200828 |
| act:4338239 | act:Queens | act:40.725,-73.821 | act:11367 | 2020-08-13T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200813 |
| act:4342040 | act:Queens | act:40.708,-73.803 | act:11432 | 2020-08-22T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200822 |
| act:4334737 | act:Queens | act:40.743,-73.866 | act:11368 | 2020-08-03T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200803 |
| act:4339114 | act:Queens | act:40.755,-73.891 | act:11372 | 2020-08-13T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200813 |
| act:4334429 | act:Queens | act:40.744,-73.901 | act:11377 | 2020-08-03T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200803 |
| act:4342156 | act:Queens | act:40.686,-73.857 | act:11421 | 2020-08-27T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200827 |
| act:4336472 | act:Queens | act:40.673,-73.756 | act:11413 | 2020-08-07T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200807 |
| act:4335741 | act:Queens | act:40.700,-73.903 | act:11385 | 2020-08-03T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200803 |
| act:4339808 | act:Queens | act:40.746,-73.914 | act:11377 | 2020-08-17T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200817 |
| act:4338220 | act:Queens | act:40.762,-73.881 | act:11369 | 2020-08-12T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200812 |
| act:4342386 | act:Queens | act:40.681,-73.789 | act:11434 | 2020-08-17T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200817 |
| act:4340009 | act:Queens | act:40.610,-73.754 |           | 2020-08-19T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200819 |
| act:4335051 | act:Queens | act:40.666,-73.835 |           | 2020-08-03T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200803 |
| act:4342850 | act:Queens | act:40.736,-73.889 | act:11377 | 2020-08-28T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200828 |
| act:4343798 | act:Queens | act:40.755,-73.871 | act:11368 | 2020-08-12T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200812 |
| act:4342372 | act:Queens | act:40.764,-73.790 | act:11358 | 2020-08-27T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200827 |
| act:4341411 | act:Queens | act:40.668,-73.789 | act:11436 | 2020-08-22T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200822 |
| act:4336182 | act:Queens | act:40.692,-73.768 | act:11434 | 2020-08-07T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200807 |
| act:4341770 | act:Queens | act:40.727,-73.796 | act:11366 | 2020-08-25T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200825 |
| act:4339362 | act:Queens | act:40.681,-73.851 |           | 2020-08-17T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200817 |
| act:4339795 | act:Queens | act:40.741,-73.900 | act:11377 | 2020-08-18T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200818 |
| act:4336836 | act:Queens | act:40.761,-73.886 | act:11370 | 2020-08-06T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200806 |
| act:4339237 | act:Queens | act:40.721,-73.846 | act:11375 | 2020-08-17T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200817 |
| act:4335884 | act:Queens | act:40.760,-73.732 | act:11362 | 2020-08-06T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200806 |
| act:4335969 | act:Queens | act:40.724,-73.755 |           | 2020-08-06T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200806 |
| act:4337775 | act:Queens | act:40.704,-73.817 |           | 2020-08-12T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200812 |
| act:4339187 | act:Queens | act:40.708,-73.783 |           | 2020-08-17T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200817 |
| act:4336733 | act:Queens | act:40.750,-73.861 | act:11368 | 2020-08-07T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200807 |
| act:4339465 | act:Queens | act:40.712,-73.778 | act:11423 | 2020-08-17T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200817 |
| act:4335028 | act:Queens | act:40.667,-73.767 |           | 2020-08-04T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200804 |
| act:4342662 | act:Queens | act:40.696,-73.805 | act:11435 | 2020-08-28T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200828 |
| act:4335037 | act:Queens | act:40.657,-73.742 | act:11422 | 2020-08-04T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200804 |
| act:4336837 | act:Queens | act:40.765,-73.884 | act:11370 | 2020-08-07T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200807 |
| act:4341813 | act:Queens | act:40.756,-73.940 | act:11101 | 2020-08-25T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200825 |
| act:4337648 | act:Queens | act:40.728,-73.927 | act:11378 | 2020-08-12T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200812 |
| act:4334533 | act:Queens | act:40.677,-73.763 | act:11434 | 2020-08-03T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200803 |
| act:4341057 | act:Queens | act:40.742,-73.860 | act:11368 | 2020-08-22T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200822 |
| act:4337240 | act:Queens | act:40.734,-73.819 | act:11367 | 2020-08-07T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200807 |
| act:4338089 | act:Queens | act:40.697,-73.837 | act:11418 | 2020-08-12T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200812 |
| act:4340679 | act:Queens | act:40.764,-73.915 |           | 2020-08-22T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200822 |
| act:4341804 | act:Queens | act:40.754,-73.860 |           | 2020-08-25T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200825 |
| act:4342564 | act:Queens | act:40.706,-73.818 | act:11418 | 2020-08-28T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200828 |
| act:4336681 | act:Queens | act:40.747,-73.872 | act:11373 | 2020-08-06T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200806 |
| act:4340577 | act:Queens | act:40.744,-73.940 | act:11101 | 2020-08-22T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200822 |
| act:4335725 | act:Queens | act:40.761,-73.885 | act:11370 | 2020-08-04T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200804 |
| act:4336204 | act:Queens | act:40.636,-73.740 |           | 2020-08-07T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200807 |
| act:4336644 | act:Queens | act:40.747,-73.865 | act:11368 | 2020-08-07T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200807 |
| act:4340479 | act:Queens | act:40.767,-73.889 |           | 2020-08-19T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200819 |
| act:4336107 | act:Queens | act:40.713,-73.785 | act:11432 | 2020-08-07T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200807 |
| act:4340593 | act:Queens | act:40.707,-73.791 |           | 2020-08-22T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200822 |
| act:4344494 | act:Queens | act:40.705,-73.781 | act:11433 | 2020-08-27T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200827 |
| act:4342599 | act:Queens | act:40.688,-73.857 | act:11421 | 2020-08-28T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200828 |
| act:4338207 | act:Queens | act:40.754,-73.861 |           | 2020-08-13T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200813 |
| act:4342077 | act:Queens | act:40.748,-73.939 | act:11101 | 2020-08-25T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200825 |
| act:4342992 | act:Queens | act:40.755,-73.843 | act:11368 | 2020-08-28T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200828 |
| act:4341240 | act:Queens | act:40.719,-73.791 |           | 2020-08-22T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200822 |
| act:4341981 | act:Queens | act:40.693,-73.777 | act:11433 | 2020-08-22T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200822 |
| act:4342524 | act:Queens | act:40.743,-73.908 | act:11377 | 2020-08-28T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200828 |
| act:4337142 | act:Queens | act:40.686,-73.833 |           | 2020-08-07T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200807 |
| act:4337765 | act:Queens | act:40.736,-73.859 |           | 2020-08-12T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200812 |
| act:4339925 | act:Queens | act:40.711,-73.816 | act:11435 | 2020-08-19T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200819 |
| act:4343682 | act:Queens | act:40.752,-73.859 | act:11368 | 2020-08-27T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200827 |
| act:4334661 | act:Queens | act:40.747,-73.863 | act:11368 | 2020-08-03T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200803 |
| act:4335555 | act:Queens | act:40.689,-73.828 | act:11419 | 2020-08-03T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200803 |
| act:4342329 | act:Queens | act:40.697,-73.790 | act:11433 | 2020-08-27T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200827 |
| act:4339787 | act:Queens | act:40.737,-73.931 |           | 2020-08-17T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200817 |
| act:4340505 | act:Queens | act:40.696,-73.793 |           | 2020-08-22T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200822 |
| act:4340887 | act:Queens | act:40.698,-73.820 |           | 2020-08-22T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200822 |
| act:4338330 | act:Queens | act:40.749,-73.913 | act:11104 | 2020-08-06T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200806 |
| act:4339389 | act:Queens | act:40.743,-73.896 |           | 2020-08-18T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200818 |
| act:4334715 | act:Queens | act:40.765,-73.813 | act:11354 | 2020-08-03T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200803 |
| act:4342213 | act:Queens | act:40.692,-73.903 | act:11237 | 2020-08-19T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200819 |
| act:4339941 | act:Queens | act:40.665,-73.730 | act:11422 | 2020-08-17T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200817 |
| act:4341733 | act:Queens | act:40.699,-73.770 | act:11412 | 2020-08-25T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200825 |
| act:4336137 | act:Queens | act:40.697,-73.790 | act:11433 | 2020-08-03T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200803 |
| act:4341549 | act:Queens | act:40.747,-73.891 | act:11372 | 2020-08-22T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200822 |
| act:4338616 | act:Queens | act:40.752,-73.931 | act:11101 | 2020-08-13T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200813 |
| act:4336646 | act:Queens | act:40.745,-73.866 | act:11368 | 2020-08-06T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200806 |
| act:4334878 | act:Queens | act:40.770,-73.924 | act:11102 | 2020-08-04T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200804 |
| act:4338215 | act:Queens | act:40.753,-73.891 | act:11372 | 2020-08-13T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200813 |
| act:4340046 | act:Queens | act:40.753,-73.938 |           | 2020-08-03T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200803 |
| act:4342584 | act:Queens | act:40.741,-73.900 | act:11377 | 2020-08-19T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200819 |
| act:4336097 | act:Queens | act:40.687,-73.853 | act:11416 | 2020-08-07T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200807 |
| act:4336852 | act:Queens | act:40.754,-73.897 | act:11377 | 2020-08-06T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200806 |
| act:4339430 | act:Queens | act:40.736,-73.866 | act:11373 | 2020-08-17T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200817 |
| act:4334738 | act:Queens | act:40.747,-73.854 | act:11368 | 2020-08-03T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200803 |
| act:4340077 | act:Queens | act:40.670,-73.766 | act:11434 | 2020-08-19T00:00:00 | sta:USW00014732 | Thunder   | wea:USW00014732/20200819 |
| act:4335073 | act:Queens | act:40.714,-73.795 | act:11432 | 2020-08-04T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200804 |
| act:4337892 | act:Queens | act:40.725,-73.870 | act:11374 | 2020-08-13T00:00:00 | sta:USW00094789 | Thunder   | wea:USW00094789/20200813 |
