STATION_ID,WEATHER_ID,WEATHER_TYPE,DATE
USW00094789,WT01,Fog or ice fog or freezing fog,20200124
USC00300023,WT04,Ice pellets,20200125
USC00300023,WT06,Glaze,20200125
USC00300183,WT06,Glaze,20200125
USC00303851,WT06,Glaze,20200125
USC00305233,WT04,Ice pellets,20200125
USC00305426,WT01,Fog or ice fog or freezing fog,20200125
USC00305512,WT01,Fog or ice fog or freezing fog,20200125
USC00305512,WT04,Ice pellets,20200125
USC00305512,WT06,Glaze,20200125
USC00306314,WT01,Fog or ice fog or freezing fog,20200125
USC00306314,WT04,Ice pellets,20200125
USC00307329,WT04,Ice pellets,20200125
USC00308962,WT04,Ice pellets,20200125
USC00308962,WT06,Glaze,20200125
USC00309049,WT01,Fog or ice fog or freezing fog,20200125
USW00004725,WT01,Fog or ice fog or freezing fog,20200125
USW00004725,WT02,Heavy Fog,20200125
USW00004781,WT01,Fog or ice fog or freezing fog,20200125
USW00014732,WT01,Fog or ice fog or freezing fog,20200125
USW00014735,WT01,Fog or ice fog or freezing fog,20200125
USW00014750,WT01,Fog or ice fog or freezing fog,20200125
USW00014757,WT01,Fog or ice fog or freezing fog,20200125
USW00014757,WT08,Smoke or haze,20200125
USW00014768,WT01,Fog or ice fog or freezing fog,20200125
USW00014771,WT01,Fog or ice fog or freezing fog,20200125
USW00014771,WT04,Ice pellets,20200125
USW00064776,WT01,Fog or ice fog or freezing fog,20200125
USW00094725,WT01,Fog or ice fog or freezing fog,20200125
USW00094728,WT01,Fog or ice fog or freezing fog,20200125
USW00094740,WT01,Fog or ice fog or freezing fog,20200125
USW00094789,WT01,Fog or ice fog or freezing fog,20200125
USW00094790,WT01,Fog or ice fog or freezing fog,20200125
USC00300321,WT01,Fog or ice fog or freezing fog,20200126
USC00300321,WT04,Ice pellets,20200126
USC00300443,WT01,Fog or ice fog or freezing fog,20200126
USC00301309,WT01,Fog or ice fog or freezing fog,20200126
USC00303346,WT04,Ice pellets,20200126
USC00303346,WT06,Glaze,20200126
USC00304564,WT01,Fog or ice fog or freezing fog,20200126
USC00304912,WT04,Ice pellets,20200126
USC00304912,WT06,Glaze,20200126
USC00304996,WT04,Ice pellets,20200126
USC00305233,WT01,Fog or ice fog or freezing fog,20200126
USC00305233,WT04,Ice pellets,20200126
USC00305233,WT06,Glaze,20200126
USC00305280,WT01,Fog or ice fog or freezing fog,20200126
USC00305280,WT04,Ice pellets,20200126
USC00306867,WT01,Fog or ice fog or freezing fog,20200126
USC00306867,WT04,Ice pellets,20200126
USC00307750,WT01,Fog or ice fog or freezing fog,20200126
USC00309049,WT01,Fog or ice fog or freezing fog,20200126
USW00004725,WT01,Fog or ice fog or freezing fog,20200126
USW00004725,WT02,Heavy Fog,20200126
USW00004781,WT01,Fog or ice fog or freezing fog,20200126
USW00014733,WT01,Fog or ice fog or freezing fog,20200126
USW00014735,WT01,Fog or ice fog or freezing fog,20200126
USW00014735,WT08,Smoke or haze,20200126
USW00014750,WT01,Fog or ice fog or freezing fog,20200126
USW00014750,WT02,Heavy Fog,20200126
USW00014757,WT01,Fog or ice fog or freezing fog,20200126
USW00014768,WT01,Fog or ice fog or freezing fog,20200126
USW00064776,WT01,Fog or ice fog or freezing fog,20200126
USW00094725,WT01,Fog or ice fog or freezing fog,20200126
USW00094740,WT01,Fog or ice fog or freezing fog,20200126
USW00094740,WT02,Heavy Fog,20200126
USW00094790,WT01,Fog or ice fog or freezing fog,20200126
USC00305233,WT01,Fog or ice fog or freezing fog,20200127
USC00305233,WT06,Glaze,20200127
USC00306314,WT04,Ice pellets,20200127
USC00306525,WT06,Glaze,20200127
USC00306867,WT01,Fog or ice fog or freezing fog,20200127
USC00307750,WT01,Fog or ice fog or freezing fog,20200127
USC00308962,WT06,Glaze,20200127
USW00004725,WT01,Fog or ice fog or freezing fog,20200127
USW00014733,WT01,Fog or ice fog or freezing fog,20200127
USW00014768,WT01,Fog or ice fog or freezing fog,20200127
USW00014768,WT06,Glaze,20200127
USW00014768,WT08,Smoke or haze,20200127
USW00014771,WT01,Fog or ice fog or freezing fog,20200127
USW00064776,WT01,Fog or ice fog or freezing fog,20200127
USW00094725,WT01,Fog or ice fog or freezing fog,20200127
USW00094725,WT06,Glaze,20200127
USW00094740,WT01,Fog or ice fog or freezing fog,20200127
USW00094740,WT08,Smoke or haze,20200127
USW00094790,WT01,Fog or ice fog or freezing fog,20200127
USC00300055,WT06,Glaze,20200128
USC00300085,WT06,Glaze,20200128
USC00300183,WT06,Glaze,20200128
USC00301152,WT06,Glaze,20200128
USC00301625,WT06,Glaze,20200128
USC00303983,WT06,Glaze,20200128
USC00304207,WT06,Glaze,20200128
USC00304808,WT06,Glaze,20200128
USC00304844,WT06,Glaze,20200128
USC00304996,WT06,Glaze,20200128
USC00305233,WT06,Glaze,20200128
USC00305512,WT06,Glaze,20200128
USC00305673,WT06,Glaze,20200128
USC00306747,WT04,Ice pellets,20200128
USC00306747,WT06,Glaze,20200128
USC00306867,WT01,Fog or ice fog or freezing fog,20200128
USC00307329,WT06,Glaze,20200128
USC00307425,WT06,Glaze,20200128
USC00308132,WT06,Glaze,20200128
USC00308910,WT06,Glaze,20200128
USC00309049,WT06,Glaze,20200128
USW00004725,WT01,Fog or ice fog or freezing fog,20200128
USW00004725,WT08,Smoke or haze,20200128
USW00014768,WT01,Fog or ice fog or freezing fog,20200128
USW00014768,WT06,Glaze,20200128
USW00014771,WT01,Fog or ice fog or freezing fog,20200128
USW00014771,WT06,Glaze,20200128
USW00064776,WT01,Fog or ice fog or freezing fog,20200128
USW00094725,WT01,Fog or ice fog or freezing fog,20200128
USW00094725,WT08,Smoke or haze,20200128
USW00094740,WT01,Fog or ice fog or freezing fog,20200128
USW00094790,WT01,Fog or ice fog or freezing fog,20200128
USC00300321,WT01,Fog or ice fog or freezing fog,20200129
USC00300321,WT06,Glaze,20200129
USC00304808,WT04,Ice pellets,20200129
USC00304808,WT06,Glaze,20200129
USC00304996,WT06,Glaze,20200129
USC00305236,WT06,Glaze,20200129
USC00306480,WT04,Ice pellets,20200129
USC00308961,WT04,Ice pellets,20200129
USC00308961,WT06,Glaze,20200129
USW00004725,WT08,Smoke or haze,20200129
USW00094740,WT08,Smoke or haze,20200129
USC00305233,WT01,Fog or ice fog or freezing fog,20200130
USC00305233,WT06,Glaze,20200130
USW00004725,WT01,Fog or ice fog or freezing fog,20200130
USW00094740,WT01,Fog or ice fog or freezing fog,20200130
USC00305233,WT06,Glaze,20200131
USW00004725,WT01,Fog or ice fog or freezing fog,20200131
USW00004725,WT08,Smoke or haze,20200131
USW00014757,WT01,Fog or ice fog or freezing fog,20200131
USW00014768,WT01,Fog or ice fog or freezing fog,20200131
USW00014768,WT08,Smoke or haze,20200131
USW00094725,WT01,Fog or ice fog or freezing fog,20200131
USW00094728,WT01,Fog or ice fog or freezing fog,20200131
USW00094740,WT01,Fog or ice fog or freezing fog,20200131
USW00094790,WT01,Fog or ice fog or freezing fog,20200131
USW00094790,WT08,Smoke or haze,20200131
USC00301309,WT01,Fog or ice fog or freezing fog,20200201
USC00304996,WT01,Fog or ice fog or freezing fog,20200201
USC00305233,WT06,Glaze,20200201
USC00305512,WT01,Fog or ice fog or freezing fog,20200201
USC00309049,WT01,Fog or ice fog or freezing fog,20200201
USW00004725,WT01,Fog or ice fog or freezing fog,20200201
USW00004725,WT08,Smoke or haze,20200201
USW00004781,WT01,Fog or ice fog or freezing fog,20200201
USW00004781,WT02,Heavy Fog,20200201
USW00014732,WT01,Fog or ice fog or freezing fog,20200201
USW00014732,WT08,Smoke or haze,20200201
USW00014733,WT01,Fog or ice fog or freezing fog,20200201
USW00014733,WT08,Smoke or haze,20200201
USW00014735,WT01,Fog or ice fog or freezing fog,20200201
USW00014750,WT01,Fog or ice fog or freezing fog,20200201
USW00014750,WT08,Smoke or haze,20200201
USW00014757,WT01,Fog or ice fog or freezing fog,20200201
USW00014757,WT08,Smoke or haze,20200201
USW00014768,WT01,Fog or ice fog or freezing fog,20200201
USW00014768,WT08,Smoke or haze,20200201
USW00014771,WT01,Fog or ice fog or freezing fog,20200201
USW00064776,WT01,Fog or ice fog or freezing fog,20200201
USW00064776,WT08,Smoke or haze,20200201
USW00094725,WT01,Fog or ice fog or freezing fog,20200201
USW00094725,WT02,Heavy Fog,20200201
USW00094725,WT08,Smoke or haze,20200201
USW00094728,WT01,Fog or ice fog or freezing fog,20200201
USW00094728,WT08,Smoke or haze,20200201
USW00094740,WT01,Fog or ice fog or freezing fog,20200201
USW00094789,WT01,Fog or ice fog or freezing fog,20200201
USW00094790,WT01,Fog or ice fog or freezing fog,20200201
USW00094790,WT08,Smoke or haze,20200201
USC00300443,WT01,Fog or ice fog or freezing fog,20200202
USC00301068,WT01,Fog or ice fog or freezing fog,20200202
USC00301309,WT01,Fog or ice fog or freezing fog,20200202
USC00305233,WT06,Glaze,20200202
USC00308132,WT01,Fog or ice fog or freezing fog,20200202
USC00309049,WT01,Fog or ice fog or freezing fog,20200202
USW00004725,WT01,Fog or ice fog or freezing fog,20200202
USW00004725,WT02,Heavy Fog,20200202
USW00004725,WT08,Smoke or haze,20200202
USW00004781,WT01,Fog or ice fog or freezing fog,20200202
USW00004781,WT08,Smoke or haze,20200202
USW00014732,WT01,Fog or ice fog or freezing fog,20200202
USW00014733,WT01,Fog or ice fog or freezing fog,20200202
USW00014735,WT08,Smoke or haze,20200202
USW00014750,WT01,Fog or ice fog or freezing fog,20200202
USW00014750,WT08,Smoke or haze,20200202
USW00014757,WT01,Fog or ice fog or freezing fog,20200202
USW00014757,WT08,Smoke or haze,20200202
USW00014768,WT01,Fog or ice fog or freezing fog,20200202
USW00014771,WT01,Fog or ice fog or freezing fog,20200202
USW00014771,WT08,Smoke or haze,20200202
USW00064776,WT01,Fog or ice fog or freezing fog,20200202
USW00064776,WT08,Smoke or haze,20200202
USW00094725,WT01,Fog or ice fog or freezing fog,20200202
USW00094725,WT02,Heavy Fog,20200202
USW00094728,WT01,Fog or ice fog or freezing fog,20200202
USW00094740,WT01,Fog or ice fog or freezing fog,20200202
USW00094789,WT01,Fog or ice fog or freezing fog,20200202
USW00094790,WT01,Fog or ice fog or freezing fog,20200202
USW00094790,WT02,Heavy Fog,20200202
USW00094790,WT08,Smoke or haze,20200202
USC00300321,WT01,Fog or ice fog or freezing fog,20200203
USC00301625,WT01,Fog or ice fog or freezing fog,20200203
USC00305280,WT01,Fog or ice fog or freezing fog,20200203
USC00306867,WT04,Ice pellets,20200203
USC00307329,WT04,Ice pellets,20200203
USC00307750,WT01,Fog or ice fog or freezing fog,20200203
USW00004725,WT01,Fog or ice fog or freezing fog,20200203
USW00004725,WT06,Glaze,20200203
USW00004781,WT01,Fog or ice fog or freezing fog,20200203
USW00014733,WT01,Fog or ice fog or freezing fog,20200203
USW00014750,WT01,Fog or ice fog or freezing fog,20200203
USW00014757,WT01,Fog or ice fog or freezing fog,20200203
USW00014768,WT01,Fog or ice fog or freezing fog,20200203
USW00014771,WT01,Fog or ice fog or freezing fog,20200203
USW00094728,WT01,Fog or ice fog or freezing fog,20200203
USW00094740,WT01,Fog or ice fog or freezing fog,20200203
USW00094740,WT02,Heavy Fog,20200203
USW00094790,WT01,Fog or ice fog or freezing fog,20200203
USC00300321,WT01,Fog or ice fog or freezing fog,20200204
USC00304684,WT01,Fog or ice fog or freezing fog,20200204
USC00306465,WT01,Fog or ice fog or freezing fog,20200204
USC00306525,WT01,Fog or ice fog or freezing fog,20200204
USC00309049,WT01,Fog or ice fog or freezing fog,20200204
USW00004725,WT01,Fog or ice fog or freezing fog,20200204
USW00004725,WT08,Smoke or haze,20200204
USW00004781,WT01,Fog or ice fog or freezing fog,20200204
USW00014757,WT01,Fog or ice fog or freezing fog,20200204
USW00014757,WT08,Smoke or haze,20200204
USW00094740,WT01,Fog or ice fog or freezing fog,20200204
USW00094740,WT02,Heavy Fog,20200204
USW00094740,WT08,Smoke or haze,20200204
USW00094790,WT01,Fog or ice fog or freezing fog,20200204
USC00305233,WT06,Glaze,20200205
USC00309593,WT01,Fog or ice fog or freezing fog,20200205
USW00004725,WT01,Fog or ice fog or freezing fog,20200205
USW00004725,WT06,Glaze,20200205
USW00004781,WT01,Fog or ice fog or freezing fog,20200205
USW00014733,WT01,Fog or ice fog or freezing fog,20200205
USW00014757,WT08,Smoke or haze,20200205
USW00014768,WT01,Fog or ice fog or freezing fog,20200205
USW00094728,WT01,Fog or ice fog or freezing fog,20200205
USW00094740,WT08,Smoke or haze,20200205
USW00094789,WT01,Fog or ice fog or freezing fog,20200205
USC00300023,WT06,Glaze,20200206
USC00300055,WT04,Ice pellets,20200206
USC00300055,WT06,Glaze,20200206
USC00300183,WT01,Fog or ice fog or freezing fog,20200206
USC00300183,WT06,Glaze,20200206
USC00300321,WT06,Glaze,20200206
USC00300443,WT01,Fog or ice fog or freezing fog,20200206
USC00301309,WT01,Fog or ice fog or freezing fog,20200206
USC00301625,WT06,Glaze,20200206
USC00303851,WT06,Glaze,20200206
USC00303983,WT06,Glaze,20200206
USC00304207,WT04,Ice pellets,20200206
USC00304207,WT06,Glaze,20200206
USC00304844,WT04,Ice pellets,20200206
USC00304844,WT06,Glaze,20200206
USC00304912,WT06,Glaze,20200206
USC00305233,WT04,Ice pellets,20200206
USC00305426,WT01,Fog or ice fog or freezing fog,20200206
USC00305512,WT01,Fog or ice fog or freezing fog,20200206
USC00305512,WT06,Glaze,20200206
USC00305673,WT06,Glaze,20200206
USC00306196,WT04,Ice pellets,20200206
USC00306196,WT06,Glaze,20200206
USC00306314,WT01,Fog or ice fog or freezing fog,20200206
USC00306314,WT06,Glaze,20200206
USC00306525,WT01,Fog or ice fog or freezing fog,20200206
USC00306525,WT06,Glaze,20200206
USC00306746,WT01,Fog or ice fog or freezing fog,20200206
USC00306746,WT04,Ice pellets,20200206
USC00306746,WT06,Glaze,20200206
USC00306747,WT06,Glaze,20200206
USC00307750,WT01,Fog or ice fog or freezing fog,20200206
USC00307842,WT03,Thunder,20200206
USC00308132,WT06,Glaze,20200206
USC00308910,WT06,Glaze,20200206
USC00308961,WT06,Glaze,20200206
USC00308962,WT01,Fog or ice fog or freezing fog,20200206
USC00309049,WT01,Fog or ice fog or freezing fog,20200206
USC00309049,WT04,Ice pellets,20200206
USC00309049,WT06,Glaze,20200206
USC00309072,WT06,Glaze,20200206
USW00004725,WT01,Fog or ice fog or freezing fog,20200206
USW00004725,WT02,Heavy Fog,20200206
USW00004725,WT06,Glaze,20200206
USW00004781,WT01,Fog or ice fog or freezing fog,20200206
USW00014732,WT01,Fog or ice fog or freezing fog,20200206
USW00014733,WT01,Fog or ice fog or freezing fog,20200206
USW00014733,WT04,Ice pellets,20200206
USW00014733,WT06,Glaze,20200206
USW00014735,WT01,Fog or ice fog or freezing fog,20200206
USW00014735,WT04,Ice pellets,20200206
USW00014735,WT06,Glaze,20200206
USW00014750,WT01,Fog or ice fog or freezing fog,20200206
USW00014750,WT02,Heavy Fog,20200206
USW00014750,WT06,Glaze,20200206
USW00014757,WT01,Fog or ice fog or freezing fog,20200206
USW00014757,WT06,Glaze,20200206
USW00014768,WT01,Fog or ice fog or freezing fog,20200206
USW00014768,WT02,Heavy Fog,20200206
USW00014768,WT04,Ice pellets,20200206
USW00014768,WT06,Glaze,20200206
USW00014771,WT01,Fog or ice fog or freezing fog,20200206
USW00014771,WT02,Heavy Fog,20200206
USW00014771,WT06,Glaze,20200206
USW00064776,WT01,Fog or ice fog or freezing fog,20200206
USW00064776,WT06,Glaze,20200206
USW00094725,WT01,Fog or ice fog or freezing fog,20200206
USW00094725,WT08,Smoke or haze,20200206
USW00094728,WT01,Fog or ice fog or freezing fog,20200206
USW00094740,WT01,Fog or ice fog or freezing fog,20200206
USW00094740,WT06,Glaze,20200206
USW00094789,WT01,Fog or ice fog or freezing fog,20200206
USW00094790,WT01,Fog or ice fog or freezing fog,20200206
USW00094790,WT02,Heavy Fog,20200206
USW00094790,WT06,Glaze,20200206
USW00094790,WT08,Smoke or haze,20200206
USC00300055,WT06,Glaze,20200207
USC00300321,WT01,Fog or ice fog or freezing fog,20200207
USC00300321,WT04,Ice pellets,20200207
USC00300321,WT06,Glaze,20200207
USC00300443,WT01,Fog or ice fog or freezing fog,20200207
USC00300937,WT04,Ice pellets,20200207
USC00300937,WT06,Glaze,20200207
USC00301068,WT01,Fog or ice fog or freezing fog,20200207
USC00301068,WT06,Glaze,20200207
USC00301309,WT01,Fog or ice fog or freezing fog,20200207
USC00301388,WT06,Glaze,20200207
USC00301625,WT06,Glaze,20200207
USC00302197,WT06,Glaze,20200207
USC00303851,WT06,Glaze,20200207
USC00304207,WT06,Glaze,20200207
USC00304808,WT01,Fog or ice fog or freezing fog,20200207
USC00304808,WT06,Glaze,20200207
USC00304844,WT04,Ice pellets,20200207
USC00304844,WT06,Glaze,20200207
USC00304912,WT06,Glaze,20200207
USC00304996,WT04,Ice pellets,20200207
USC00304996,WT06,Glaze,20200207
USC00305233,WT01,Fog or ice fog or freezing fog,20200207
USC00305233,WT04,Ice pellets,20200207
USC00305233,WT06,Glaze,20200207
USC00305280,WT01,Fog or ice fog or freezing fog,20200207
USC00305280,WT04,Ice pellets,20200207
USC00305280,WT06,Glaze,20200207
USC00306196,WT04,Ice pellets,20200207
USC00306196,WT06,Glaze,20200207
USC00306314,WT06,Glaze,20200207
USC00306465,WT04,Ice pellets,20200207
USC00306465,WT06,Glaze,20200207
USC00306480,WT06,Glaze,20200207
USC00306525,WT06,Glaze,20200207
USC00306746,WT01,Fog or ice fog or freezing fog,20200207
USC00306746,WT04,Ice pellets,20200207
USC00306746,WT06,Glaze,20200207
USC00306747,WT06,Glaze,20200207
USC00306867,WT01,Fog or ice fog or freezing fog,20200207
USC00306867,WT04,Ice pellets,20200207
USC00306867,WT06,Glaze,20200207
USC00307329,WT01,Fog or ice fog or freezing fog,20200207
USC00307329,WT06,Glaze,20200207
USC00307425,WT04,Ice pellets,20200207
USC00307425,WT06,Glaze,20200207
USC00307749,WT06,Glaze,20200207
USC00307750,WT01,Fog or ice fog or freezing fog,20200207
USC00307750,WT04,Ice pellets,20200207
USC00307750,WT06,Glaze,20200207
USC00307842,WT03,Thunder,20200207
USC00308910,WT01,Fog or ice fog or freezing fog,20200207
USC00308910,WT06,Glaze,20200207
USC00309049,WT01,Fog or ice fog or freezing fog,20200207
USC00309049,WT04,Ice pellets,20200207
USC00309049,WT06,Glaze,20200207
USC00309593,WT01,Fog or ice fog or freezing fog,20200207
USC00309593,WT06,Glaze,20200207
USC00309690,WT06,Glaze,20200207
USW00004725,WT01,Fog or ice fog or freezing fog,20200207
USW00004725,WT02,Heavy Fog,20200207
USW00004725,WT03,Thunder,20200207
USW00004725,WT06,Glaze,20200207
USW00004725,WT08,Smoke or haze,20200207
USW00004781,WT01,Fog or ice fog or freezing fog,20200207
USW00004781,WT02,Heavy Fog,20200207
USW00014732,WT01,Fog or ice fog or freezing fog,20200207
USW00014732,WT02,Heavy Fog,20200207
USW00014733,WT01,Fog or ice fog or freezing fog,20200207
USW00014733,WT04,Ice pellets,20200207
USW00014733,WT06,Glaze,20200207
USW00014735,WT01,Fog or ice fog or freezing fog,20200207
USW00014735,WT02,Heavy Fog,20200207
USW00014735,WT04,Ice pellets,20200207
USW00014735,WT09,Blowing or drifting snow,20200207
USW00014750,WT01,Fog or ice fog or freezing fog,20200207
USW00014750,WT06,Glaze,20200207
USW00014757,WT01,Fog or ice fog or freezing fog,20200207
USW00014768,WT01,Fog or ice fog or freezing fog,20200207
USW00014768,WT02,Heavy Fog,20200207
USW00014768,WT04,Ice pellets,20200207
USW00014768,WT06,Glaze,20200207
